,rate
1917,3.700448817952718
1918,3.6
1919,3.7
1920,3.5
1921,3.700448817952718
1922,3.700448817952718
1923,3.700448817952718
1924,3.5
1925,3.700448817952718
1926,3.700448817952718
1927,3.700448817952718
1928,4.5
1929,3.9
1930,3.3
1931,3.700448817952718
1932,3.700448817952718
1933,3.5
1934,3.700448817952718
1935,3.700448817952718
1936,3.6
1937,3.8
1938,3.9
1939,3.8
1940,4.0
1941,3.8
1942,3.4
1943,3.7
1944,4.2
1945,3.9
1946,4.1
1947,3.6
1948,4.0
1949,4.0
1950,3.8
1951,3.9
1952,3.7
1953,3.700448817952718
1954,3.7
1955,3.7
1956,3.7
1957,3.700448817952718
1958,3.5
1959,3.6
1960,3.1
1961,3.7
1962,3.9
1963,3.1
1964,3.9
1965,2.8
1966,3.9
1967,3.2
1968,3.8
1969,2.7
1970,4.0
1971,3.2
1972,3.2
1973,2.7
1974,3.6
1975,3.4
1976,3.8
1977,3.4
1978,3.9
1979,3.0
1980,3.7
1981,3.6
1982,4.4
1983,3.5
1984,3.0
1985,3.1
1986,3.5
1987,3.700448817952718
1988,2.9
1989,2.9
1990,3.2
1991,2.8
1992,3.6
1993,3.5
1994,3.6
1995,3.6
1996,3.0
1997,3.6
1998,3.3
1999,3.4
2000,3.2
2001,2.6
2002,3.4
2003,3.1
2004,3.700448817952718
2005,3.4
2006,2.9
2007,3.6
2008,3.2
2009,2.9
2010,3.6
2011,3.700448817952718
2012,2.9
2013,3.1
2014,3.700448817952718
2015,2.2
2016,3.3
2017,2.4
2018,3.7
2019,3.700448817952718
2020,3.700448817952718
2021,3.700448817952718
2022,3.700448817952718
2023,3.700448817952718
2024,3.700448817952718
2025,3.700448817952718
2026,3.3
2027,3.1
2028,3.4
2029,3.6
2030,3.5
2031,3.6
2032,3.8
2033,3.0
2034,2.3
2035,3.4
2036,3.8
2037,3.700448817952718
2038,4.0
2039,3.9
2040,4.0
2041,3.6
2042,4.0
2043,3.9
2044,3.8
2045,3.5
2046,3.7
2047,4.1
2048,3.9
2049,3.7
2050,3.7
2051,3.9
2052,3.7
2053,3.8
2054,3.6
2055,3.8
2056,3.0
2057,3.8
2058,3.9
2059,3.8
2060,3.6
2061,3.3
2062,3.3
2063,3.9
2064,3.6
2065,3.8
2066,3.4
2067,3.5
2068,3.5
2069,4.2
2070,3.1
2071,3.2
2072,3.4
2073,3.700448817952718
2074,3.8
2075,3.0
2076,3.2
2077,3.1
2078,3.2
2079,3.2
2080,3.3
2081,3.6
2082,4.0
2083,3.5
2084,3.700448817952718
2085,3.8
2086,3.4
2087,3.700448817952718
2088,3.3
2089,3.700448817952718
2090,3.5
2091,3.700448817952718
2092,3.6
2093,3.6
2094,3.700448817952718
2095,3.5
2096,3.9
2097,3.7
2098,3.4
2099,3.6
2100,3.9
2101,2.8
2102,3.9
2103,3.3
2104,3.6
2105,3.5
2106,3.2
2107,2.4
2108,3.0
2109,2.9
2110,3.9
2111,2.7
2112,3.4
2113,3.8
2114,3.5
2115,3.1
2116,3.8
2117,3.4
2118,2.8
2119,3.2
2120,3.5
2121,3.4
2122,3.5
2123,2.9
2124,3.700448817952718
2125,3.700448817952718
2126,2.9
2127,3.1
2128,3.4
2129,3.2
2130,3.7
2131,3.2
2132,3.3
2133,2.9
2134,3.3
2135,3.2
2136,2.8
2137,3.3
2138,3.2
2139,3.3
2140,3.1
2141,3.6
2142,3.700448817952718
2143,3.4
2144,3.700448817952718
2145,3.2
2146,3.2
2147,3.9
2148,3.3
2149,2.9
2150,3.5
2151,3.3
2152,3.700448817952718
2153,3.700448817952718
2154,3.700448817952718
2155,3.700448817952718
2156,3.6
2157,3.2
2158,3.7
2159,3.700448817952718
2160,3.700448817952718
2161,3.2
2162,3.3
2163,3.1
2164,3.5
2165,3.700448817952718
2166,3.5
2167,3.700448817952718
2168,3.700448817952718
2169,3.700448817952718
2170,3.700448817952718
2171,3.700448817952718
2172,3.700448817952718
2173,2.7
2174,3.700448817952718
2175,3.2
2176,3.700448817952718
2177,2.9
2178,3.3
2179,3.700448817952718
2180,3.700448817952718
2181,3.6
2182,3.3
2183,3.2
2184,3.5
2185,3.700448817952718
2186,3.700448817952718
2187,3.700448817952718
2188,3.700448817952718
2189,3.700448817952718
2190,3.700448817952718
2191,3.700448817952718
2192,3.700448817952718
2193,3.700448817952718
2194,3.700448817952718
2195,3.700448817952718
2196,3.700448817952718
2197,4.0
2198,3.2
2199,3.700448817952718
2200,3.700448817952718
2201,3.700448817952718
2202,3.700448817952718
2203,3.700448817952718
2204,3.700448817952718
2205,3.700448817952718
2206,3.8
2207,3.6
2208,2.4
2209,2.8
2210,3.1
2211,3.3
2212,3.700448817952718
2213,3.5
2214,3.2
2215,3.4
2216,3.6
2217,3.1
2218,3.6
2219,3.1
2220,3.1
2221,3.6
2222,3.700448817952718
2223,3.700448817952718
2224,3.700448817952718
2225,3.700448817952718
2226,3.700448817952718
2227,4.5
2228,4.7
2229,4.3
2230,4.4
2231,4.3
2232,4.6
2233,4.2
2234,4.1
2235,3.9
2236,3.700448817952718
2237,4.1
2238,4.1
2239,4.1
2240,4.2
2241,4.2
2242,4.1
2243,4.1
2244,3.700448817952718
2245,4.0
2246,4.0
2247,3.700448817952718
2248,4.2
2249,3.9
2250,4.1
2251,4.1
2252,4.0
2253,3.8
2254,3.8
2255,3.9
2256,4.0
2257,4.1
2258,3.9
2259,4.1
2260,4.0
2261,4.1
2262,4.0
2263,3.7
2264,3.8
2265,3.8
2266,3.7
2267,3.8
2268,3.9
2269,3.9
2270,3.7
2271,2.9
2272,3.700448817952718
2273,4.1
2274,2.9
2275,3.8
2276,3.7
2277,3.700448817952718
2278,4.4
2279,4.0
2280,3.8
2281,3.9
2282,3.4
2283,3.7
2284,3.8
2285,3.7
2286,3.9
2287,3.8
2288,3.7
2289,3.6
2290,3.3
2291,3.700448817952718
2292,3.6
2293,3.8
2294,3.2
2295,3.7
2296,3.6
2297,3.1
2298,2.6
2299,3.5
2300,3.6
2301,3.4
2302,2.7
2303,2.3
2304,3.9
2305,3.1
2306,3.5
2307,2.8
2308,3.4
2309,3.0
2310,3.2
2311,3.4
2312,3.700448817952718
2313,3.700448817952718
2314,3.7
2315,3.0
2316,3.4
2317,3.700448817952718
2318,3.700448817952718
2319,3.700448817952718
2320,3.700448817952718
2321,3.7
2322,3.6
2323,2.5
2324,3.4
2325,3.3
2326,3.9
2327,3.1
2328,3.3
2329,3.9
2330,3.9
2331,3.3
2332,3.0
2333,3.7
2334,2.9
2335,3.7
2336,3.6
2337,3.3
2338,3.3
2339,3.700448817952718
2340,3.700448817952718
2341,3.700448817952718
2342,3.2
2343,2.9
2344,3.2
2345,3.2
2346,3.700448817952718
2347,3.700448817952718
2348,3.6
2349,3.1
2350,3.7
2351,3.700448817952718
2352,3.5
2353,3.700448817952718
2354,3.700448817952718
2355,3.700448817952718
2356,3.5
2357,3.700448817952718
2358,3.700448817952718
2359,3.700448817952718
2360,3.700448817952718
2361,3.0
2362,3.700448817952718
2363,3.700448817952718
2364,3.700448817952718
2365,3.700448817952718
2366,3.700448817952718
2367,3.700448817952718
2368,3.700448817952718
2369,3.700448817952718
2370,3.700448817952718
2371,3.700448817952718
2372,3.5
2373,3.5
2374,3.6
2375,3.9
2376,3.5
2377,4.1
2378,4.0
2379,4.0
2380,3.9
2381,3.7
2382,4.0
2383,3.0
2384,3.700448817952718
2385,3.7
2386,4.2
2387,2.7
2388,3.9
2389,3.3
2390,3.700448817952718
2391,4.1
2392,3.6
2393,3.700448817952718
2394,4.0
2395,3.700448817952718
2396,3.1
2397,3.7
2398,3.7
2399,3.1
2400,3.7
2401,3.8
2402,3.7
2403,3.700448817952718
2404,3.8
2405,3.7
2406,3.3
2407,3.3
2408,3.2
2409,2.9
2410,3.700448817952718
2411,3.6
2412,3.3
2413,3.700448817952718
2414,3.6
2415,3.700448817952718
2416,3.700448817952718
2417,3.5
2418,3.3
2419,2.7
2420,2.6
2421,3.700448817952718
2422,3.2
2423,3.700448817952718
2424,3.700448817952718
2425,3.5
2426,3.6
2427,2.9
2428,3.700448817952718
2429,3.700448817952718
2430,3.700448817952718
2431,3.700448817952718
2432,3.700448817952718
2433,3.4
2434,3.700448817952718
2435,3.3
2436,3.700448817952718
2437,3.7
2438,3.2
2439,3.7
2440,3.9
2441,2.9
2442,3.700448817952718
2443,3.700448817952718
2444,3.700448817952718
2445,4.4
2446,4.4
2447,3.9
2448,3.9
2449,3.6
2450,4.5
2451,4.4
2452,3.9
2453,4.1
2454,4.1
2455,4.0
2456,4.1
2457,3.4
2458,2.8
2459,3.700448817952718
2460,4.1
2461,4.2
2462,3.700448817952718
2463,3.8
2464,3.8
2465,3.8
2466,4.1
2467,4.1
2468,4.4
2469,4.1
2470,3.9
2471,3.8
2472,3.8
2473,4.1
2474,3.8
2475,3.8
2476,4.3
2477,4.1
2478,4.6
2479,3.9
2480,3.8
2481,4.0
2482,4.1
2483,3.7
2484,3.4
2485,2.8
2486,4.3
2487,4.2
2488,4.1
2489,4.2
2490,3.700448817952718
2491,4.2
2492,4.1
2493,4.2
2494,4.2
2495,4.2
2496,4.0
2497,4.6
2498,4.2
2499,4.1
2500,4.1
2501,3.8
2502,3.8
2503,3.8
2504,3.700448817952718
2505,3.8
2506,3.8
2507,3.6
2508,4.0
2509,3.9
2510,3.2
2511,3.8
2512,2.9
2513,3.4
2514,3.7
2515,2.6
2516,2.9
2517,3.700448817952718
2518,3.3
2519,3.3
2520,3.1
2521,3.7
2522,3.3
2523,4.6
2524,3.9
2525,3.4
2526,4.1
2527,4.2
2528,4.4
2529,4.0
2530,4.2
2531,4.1
2532,3.8
2533,4.1
2534,4.0
2535,3.7
2536,3.9
2537,3.8
2538,3.7
2539,3.8
2540,4.1
2541,3.6
2542,3.8
2543,4.2
2544,3.6
2545,4.3
2546,3.8
2547,3.9
2548,3.2
2549,4.2
2550,4.1
2551,3.7
2552,3.9
2553,3.2
2554,4.0
2555,4.0
2556,4.0
2557,4.0
2558,3.3
2559,4.0
2560,3.8
2561,3.4
2562,3.9
2563,3.9
2564,3.9
2565,4.6
2566,3.6
2567,3.9
2568,3.8
2569,3.9
2570,4.0
2571,4.2
2572,4.3
2573,4.1
2574,3.9
2575,3.9
2576,3.8
2577,4.1
2578,3.8
2579,3.6
2580,4.4
2581,3.7
2582,3.9
2583,3.9
2584,3.9
2585,3.7
2586,3.4
2587,3.2
2588,4.1
2589,3.7
2590,3.7
2591,4.2
2592,3.9
2593,4.2
2594,4.1
2595,3.8
2596,3.5
2597,3.9
2598,4.0
2599,3.9
2600,3.6
2601,4.1
2602,4.2
2603,3.9
2604,3.9
2605,4.0
2606,4.2
2607,3.9
2608,4.2
2609,3.6
2610,4.2
2611,3.7
2612,3.1
2613,4.2
2614,4.1
2615,3.700448817952718
2616,3.7
2617,3.9
2618,4.1
2619,3.8
2620,3.9
2621,3.6
2622,3.8
2623,3.3
2624,3.1
2625,4.2
2626,3.5
2627,3.3
2628,3.9
2629,3.9
2630,4.5
2631,4.2
2632,2.8
2633,3.7
2634,4.5
2635,3.0
2636,3.9
2637,3.9
2638,3.6
2639,3.6
2640,3.2
2641,3.8
2642,4.3
2643,3.8
2644,4.1
2645,3.700448817952718
2646,3.6
2647,3.6
2648,4.2
2649,4.0
2650,3.700448817952718
2651,4.1
2652,3.5
2653,3.3
2654,3.7
2655,3.700448817952718
2656,3.9
2657,3.6
2658,3.700448817952718
2659,3.700448817952718
2660,3.9
2661,3.1
2662,3.8
2663,3.6
2664,4.2
2665,3.7
2666,4.1
2667,3.4
2668,3.6
2669,3.700448817952718
2670,3.4
2671,3.6
2672,3.9
2673,4.3
2674,4.2
2675,3.0
2676,3.700448817952718
2677,4.2
2678,3.6
2679,3.700448817952718
2680,4.2
2681,3.1
2682,3.6
2683,3.6
2684,3.4
2685,3.4
2686,3.7
2687,3.9
2688,3.9
2689,3.9
2690,3.6
2691,3.7
2692,3.8
2693,3.9
2694,4.0
2695,3.700448817952718
2696,4.3
2697,4.1
2698,3.8
2699,3.7
2700,3.8
2701,3.3
2702,3.9
2703,3.6
2704,3.6
2705,3.4
2706,3.7
2707,3.7
2708,2.9
2709,3.700448817952718
2710,4.0
2711,3.7
2712,3.7
2713,4.1
2714,3.5
2715,3.8
2716,3.9
2717,3.8
2718,4.0
2719,4.0
2720,3.0
2721,2.6
2722,3.3
2723,3.6
2724,3.700448817952718
2725,3.2
2726,3.5
2727,3.7
2728,4.2
2729,3.0
2730,3.0
2731,3.2
2732,4.4
2733,4.2
2734,3.8
2735,3.9
2736,3.700448817952718
2737,3.8
2738,3.4
2739,3.1
2740,2.7
2741,3.1
2742,3.4
2743,3.5
2744,3.4
2745,3.9
2746,3.5
2747,4.1
2748,4.0
2749,4.3
2750,3.5
2751,3.8
2752,4.0
2753,3.8
2754,2.8
2755,3.5
2756,3.7
2757,3.3
2758,4.1
2759,3.3
2760,3.7
2761,3.700448817952718
2762,3.6
2763,4.4
2764,3.7
2765,4.2
2766,3.2
2767,4.1
2768,3.6
2769,3.8
2770,3.8
2771,4.5
2772,3.7
2773,4.1
2774,3.6
2775,3.8
2776,4.0
2777,3.7
2778,3.9
2779,3.5
2780,2.8
2781,3.9
2782,3.5
2783,4.2
2784,3.1
2785,3.9
2786,2.7
2787,3.6
2788,3.2
2789,3.8
2790,2.8
2791,4.1
2792,4.0
2793,3.9
2794,3.3
2795,3.700448817952718
2796,3.8
2797,3.4
2798,3.7
2799,3.9
2800,3.6
2801,2.9
2802,3.9
2803,3.3
2804,3.9
2805,3.9
2806,3.8
2807,3.6
2808,4.0
2809,3.6
2810,3.5
2811,3.0
2812,3.5
2813,3.1
2814,3.1
2815,3.7
2816,3.700448817952718
2817,4.1
2818,3.6
2819,3.9
2820,4.0
2821,3.4
2822,3.5
2823,3.6
2824,3.6
2825,4.1
2826,3.5
2827,4.1
2828,3.700448817952718
2829,2.6
2830,4.0
2831,3.3
2832,3.7
2833,4.0
2834,3.6
2835,3.4
2836,4.1
2837,3.8
2838,3.4
2839,3.1
2840,3.5
2841,4.3
2842,3.2
2843,3.700448817952718
2844,3.4
2845,3.8
2846,3.2
2847,3.6
2848,4.0
2849,3.9
2850,4.3
2851,3.5
2852,2.6
2853,3.8
2854,3.6
2855,3.700448817952718
2856,4.1
2857,3.2
2858,2.8
2859,3.700448817952718
2860,3.700448817952718
2861,3.9
2862,4.1
2863,3.0
2864,3.6
2865,3.8
2866,3.4
2867,3.2
2868,3.7
2869,3.9
2870,3.4
2871,2.8
2872,3.7
2873,3.8
2874,3.5
2875,4.6
2876,3.7
2877,3.1
2878,4.0
2879,3.8
2880,3.9
2881,3.8
2882,3.700448817952718
2883,3.8
2884,3.9
2885,3.6
2886,3.6
2887,3.7
2888,4.0
2889,3.7
2890,3.9
2891,3.6
2892,3.700448817952718
2893,3.700448817952718
2894,3.700448817952718
2895,3.8
2896,4.1
2897,3.6
2898,3.6
2899,4.4
2900,3.4
2901,3.9
2902,3.700448817952718
2903,3.9
2904,3.5
2905,3.8
2906,4.2
2907,3.7
2908,3.4
2909,3.9
2910,3.6
2911,2.8
2912,3.8
2913,4.1
2914,3.5
2915,2.5
2916,3.8
2917,3.700448817952718
2918,4.2
2919,4.1
2920,3.7
2921,3.8
2922,3.9
2923,4.3
2924,4.1
2925,4.1
2926,3.9
2927,3.700448817952718
2928,4.2
2929,3.700448817952718
2930,4.2
2931,2.5
2932,3.7
2933,4.3
2934,4.0
2935,3.2
2936,4.0
2937,2.6
2938,3.700448817952718
2939,3.6
2940,3.9
2941,4.1
2942,3.4
2943,3.700448817952718
2944,3.700448817952718
2945,3.8
2946,3.9
2947,4.1
2948,3.700448817952718
2949,3.700448817952718
2950,3.5
2951,3.8
2952,3.5
2953,3.6
2954,3.3
2955,3.2
2956,3.5
2957,3.2
2958,3.700448817952718
2959,3.700448817952718
2960,3.700448817952718
2961,3.700448817952718
2962,3.700448817952718
2963,3.700448817952718
2964,3.1
2965,3.9
2966,3.6
2967,4.0
2968,3.2
2969,3.2
2970,4.1
2971,3.700448817952718
2972,3.3
2973,3.9
2974,3.8
2975,3.3
2976,4.0
2977,3.8
2978,3.7
2979,3.6
2980,4.1
2981,4.1
2982,3.2
2983,3.9
2984,4.0
2985,3.700448817952718
2986,4.2
2987,3.7
2988,4.2
2989,3.6
2990,4.1
2991,3.700448817952718
2992,3.7
2993,3.9
2994,4.2
2995,3.5
2996,4.4
2997,3.6
2998,4.3
2999,3.1
3000,3.2
3001,3.8
3002,3.8
3003,3.8
3004,2.9
3005,3.9
3006,3.7
3007,4.1
3008,3.5
3009,4.0
3010,4.1
3011,4.0
3012,3.5
3013,3.8
3014,3.8
3015,3.700448817952718
3016,3.5
3017,3.700448817952718
3018,3.700448817952718
3019,3.5
3020,2.7
3021,3.1
3022,3.700448817952718
3023,3.700448817952718
3024,3.8
3025,3.6
3026,3.6
3027,3.8
3028,4.1
3029,3.1
3030,4.1
3031,3.700448817952718
3032,3.9
3033,3.700448817952718
3034,3.6
3035,3.7
3036,3.7
3037,3.1
3038,3.6
3039,3.3
3040,3.0
3041,3.0
3042,4.1
3043,3.8
3044,3.1
3045,3.0
3046,3.7
3047,3.3
3048,3.4
3049,3.700448817952718
3050,3.6
3051,3.8
3052,3.2
3053,3.700448817952718
3054,3.700448817952718
3055,3.5
3056,4.3
3057,4.0
3058,3.8
3059,4.2
3060,4.3
3061,4.1
3062,4.2
3063,4.0
3064,3.9
3065,3.6
3066,3.700448817952718
3067,3.8
3068,3.5
3069,3.4
3070,3.700448817952718
3071,3.0
3072,3.700448817952718
3073,3.6
3074,3.700448817952718
3075,3.6
3076,3.5
3077,3.0
3078,3.700448817952718
3079,3.7
3080,3.8
3081,3.3
3082,3.700448817952718
3083,4.0
3084,3.5
3085,3.6
3086,4.0
3087,3.5
3088,3.6
3089,3.5
3090,3.2
3091,4.0
3092,3.8
3093,3.8
3094,3.700448817952718
3095,3.700448817952718
3096,3.7
3097,3.6
3098,3.4
3099,3.7
3100,3.700448817952718
3101,3.700448817952718
3102,3.700448817952718
3103,3.700448817952718
3104,3.700448817952718
3105,3.700448817952718
3106,3.700448817952718
3107,3.700448817952718
3108,3.700448817952718
3109,3.700448817952718
3110,3.700448817952718
3111,3.700448817952718
3112,3.700448817952718
3113,3.700448817952718
3114,3.700448817952718
3115,3.700448817952718
3116,3.7
3117,3.6
3118,3.5
3119,3.4
3120,3.700448817952718
3121,3.3
3122,3.700448817952718
3123,3.1
3124,3.3
3125,2.9
3126,3.700448817952718
3127,3.700448817952718
3128,3.700448817952718
3129,3.700448817952718
3130,3.700448817952718
3131,3.3
3132,3.3
3133,3.0
3134,3.700448817952718
3135,3.700448817952718
3136,3.700448817952718
3137,3.6
3138,3.700448817952718
3139,3.2
3140,3.5
3141,3.9
3142,3.700448817952718
3143,3.8
3144,3.9
3145,3.8
3146,3.4
3147,3.700448817952718
3148,3.700448817952718
3149,3.700448817952718
3150,3.700448817952718
3151,3.700448817952718
3152,3.700448817952718
3153,3.8
3154,3.3
3155,3.3
3156,3.9
3157,3.6
3158,4.2
3159,4.3
3160,4.0
3161,3.9
3162,3.9
3163,3.9
3164,4.0
3165,3.7
3166,4.0
3167,3.8
3168,4.0
3169,3.6
3170,3.6
3171,3.8
3172,3.8
3173,4.1
3174,3.6
3175,3.3
3176,3.7
3177,4.1
3178,3.700448817952718
3179,2.7
3180,3.7
3181,3.700448817952718
3182,3.3
3183,3.8
3184,3.7
3185,3.8
3186,3.3
3187,3.6
3188,3.6
3189,3.700448817952718
3190,3.700448817952718
3191,3.700448817952718
3192,3.5
3193,3.6
3194,3.700448817952718
3195,3.700448817952718
3196,3.2
3197,3.5
3198,3.700448817952718
3199,3.8
3200,3.700448817952718
3201,4.3
3202,4.5
3203,3.700448817952718
3204,4.3
3205,4.0
3206,4.4
3207,4.2
3208,4.2
3209,4.4
3210,4.4
3211,3.9
3212,4.2
3213,4.2
3214,3.8
3215,4.1
3216,4.1
3217,4.3
3218,3.8
3219,3.5
3220,3.7
3221,3.8
3222,3.700448817952718
3223,4.0
3224,3.8
3225,2.9
3226,4.0
3227,3.6
3228,3.9
3229,3.8
3230,3.3
3231,4.1
3232,3.7
3233,3.8
3234,3.7
3235,3.7
3236,3.700448817952718
3237,4.2
3238,3.5
3239,4.1
3240,4.0
3241,4.0
3242,3.8
3243,3.700448817952718
3244,3.6
3245,3.4
3246,3.700448817952718
3247,3.700448817952718
3248,3.4
3249,3.9
3250,3.700448817952718
3251,3.700448817952718
3252,3.700448817952718
3253,3.700448817952718
3254,3.700448817952718
3255,3.700448817952718
3256,3.5
3257,4.1
3258,3.7
3259,3.6
3260,3.5
3261,3.9
3262,3.4
3263,2.9
3264,3.700448817952718
3265,3.700448817952718
3266,3.2
3267,3.9
3268,4.3
3269,4.0
3270,3.8
3271,3.9
3272,4.6
3273,4.1
3274,3.8
3275,3.9
3276,3.8
3277,4.1
3278,2.7
3279,3.8
3280,3.8
3281,3.3
3282,3.9
3283,3.9
3284,3.6
3285,3.4
3286,4.0
3287,3.9
3288,3.4
3289,3.7
3290,4.1
3291,3.7
3292,3.7
3293,2.7
3294,3.8
3295,4.1
3296,3.8
3297,3.4
3298,3.7
3299,3.4
3300,3.4
3301,3.7
3302,2.8
3303,3.9
3304,3.9
3305,2.9
3306,3.700448817952718
3307,3.5
3308,3.6
3309,3.6
3310,3.2
3311,3.3
3312,3.700448817952718
3313,3.8
3314,3.6
3315,4.5
3316,4.4
3317,4.8
3318,3.9
3319,4.1
3320,4.1
3321,4.2
3322,4.1
3323,3.8
3324,3.9
3325,3.8
3326,3.6
3327,4.2
3328,3.9
3329,4.2
3330,4.1
3331,4.3
3332,4.1
3333,3.7
3334,3.8
3335,3.8
3336,3.9
3337,3.9
3338,4.2
3339,3.9
3340,4.2
3341,4.0
3342,4.1
3343,3.7
3344,3.9
3345,4.1
3346,3.1
3347,2.9
3348,3.9
3349,3.3
3350,3.7
3351,3.7
3352,3.700448817952718
3353,2.8
3354,4.0
3355,3.6
3356,3.6
3357,3.700448817952718
3358,3.8
3359,4.2
3360,3.3
3361,3.5
3362,3.3
3363,3.7
3364,3.5
3365,4.1
3366,3.700448817952718
3367,3.5
3368,3.6
3369,3.5
3370,3.9
3371,2.7
3372,2.5
3373,4.0
3374,3.4
3375,3.700448817952718
3376,3.700448817952718
3377,3.700448817952718
3378,3.2
3379,3.1
3380,2.6
3381,3.8
3382,3.8
3383,3.2
3384,3.9
3385,3.6
3386,3.8
3387,3.700448817952718
3388,3.700448817952718
3389,3.700448817952718
3390,3.1
3391,3.3
3392,3.7
3393,3.6
3394,2.9
3395,3.5
3396,3.7
3397,3.3
3398,3.6
3399,3.2
3400,3.3
3401,3.2
3402,3.4
3403,3.2
3404,3.3
3405,3.2
3406,3.9
3407,3.3
3408,3.6
3409,3.700448817952718
3410,3.700448817952718
3411,3.700448817952718
3412,3.700448817952718
3413,3.700448817952718
3414,3.8
3415,3.6
3416,3.1
3417,3.3
3418,4.0
3419,3.2
3420,3.700448817952718
3421,3.700448817952718
3422,4.2
3423,4.5
3424,4.1
3425,4.1
3426,4.3
3427,4.1
3428,4.3
3429,4.2
3430,4.1
3431,4.3
3432,4.2
3433,4.0
3434,3.7
3435,4.2
3436,4.1
3437,4.1
3438,4.1
3439,4.2
3440,4.4
3441,4.1
3442,4.0
3443,4.0
3444,4.1
3445,4.2
3446,4.1
3447,3.700448817952718
3448,4.2
3449,4.1
3450,4.1
3451,4.0
3452,3.8
3453,4.2
3454,4.2
3455,4.3
3456,4.1
3457,4.4
3458,4.2
3459,3.9
3460,3.9
3461,4.1
3462,4.1
3463,4.2
3464,3.8
3465,4.2
3466,4.2
3467,4.0
3468,4.0
3469,4.6
3470,4.2
3471,4.0
3472,4.2
3473,4.1
3474,4.2
3475,4.2
3476,3.6
3477,3.5
3478,4.0
3479,4.1
3480,4.0
3481,4.1
3482,3.9
3483,3.9
3484,3.8
3485,3.8
3486,3.8
3487,3.7
3488,3.9
3489,3.6
3490,3.5
3491,3.8
3492,3.5
3493,4.4
3494,3.8
3495,3.0
3496,3.9
3497,3.7
3498,4.0
3499,4.0
3500,3.5
3501,3.8
3502,3.4
3503,3.9
3504,3.8
3505,3.9
3506,3.7
3507,3.7
3508,4.2
3509,3.8
3510,3.0
3511,3.700448817952718
3512,3.8
3513,3.9
3514,3.8
3515,3.7
3516,3.8
3517,3.8
3518,3.9
3519,3.6
3520,4.4
3521,4.0
3522,3.7
3523,3.6
3524,3.7
3525,3.8
3526,3.7
3527,4.1
3528,3.8
3529,3.9
3530,3.8
3531,4.1
3532,3.7
3533,3.6
3534,3.7
3535,3.3
3536,3.5
3537,3.8
3538,3.8
3539,3.7
3540,4.1
3541,3.9
3542,3.700448817952718
3543,3.7
3544,3.4
3545,3.9
3546,2.7
3547,3.8
3548,3.9
3549,3.700448817952718
3550,3.9
3551,3.4
3552,3.8
3553,3.6
3554,3.6
3555,3.5
3556,3.0
3557,3.6
3558,3.6
3559,3.8
3560,3.7
3561,3.5
3562,2.8
3563,3.4
3564,3.0
3565,3.8
3566,3.4
3567,3.4
3568,3.6
3569,3.3
3570,3.6
3571,3.8
3572,3.7
3573,3.6
3574,3.4
3575,3.8
3576,3.0
3577,3.4
3578,3.4
3579,3.3
3580,3.7
3581,2.6
3582,2.9
3583,2.8
3584,3.8
3585,3.6
3586,3.5
3587,3.3
3588,3.6
3589,3.7
3590,3.8
3591,3.6
3592,3.700448817952718
3593,3.700448817952718
3594,3.700448817952718
3595,3.700448817952718
3596,3.5
3597,3.2
3598,3.4
3599,3.6
3600,3.7
3601,3.9
3602,4.1
3603,3.5
3604,3.8
3605,3.4
3606,3.2
3607,3.5
3608,3.700448817952718
3609,3.700448817952718
3610,3.700448817952718
3611,3.5
3612,3.7
3613,3.0
3614,4.1
3615,3.4
3616,3.1
3617,3.5
3618,3.4
3619,3.8
3620,3.3
3621,2.7
3622,2.9
3623,3.4
3624,3.8
3625,3.0
3626,3.4
3627,2.8
3628,2.7
3629,3.700448817952718
3630,3.5
3631,3.1
3632,3.6
3633,3.2
3634,3.7
3635,3.700448817952718
3636,3.700448817952718
3637,3.700448817952718
3638,3.700448817952718
3639,3.700448817952718
3640,3.700448817952718
3641,3.700448817952718
3642,3.700448817952718
3643,3.5
3644,3.1
3645,3.4
3646,3.700448817952718
3647,3.8
3648,3.7
3649,3.3
3650,3.5
3651,3.700448817952718
3652,3.700448817952718
3653,3.3
3654,3.3
3655,3.700448817952718
3656,3.700448817952718
3657,3.700448817952718
3658,3.700448817952718
3659,3.700448817952718
3660,3.700448817952718
3661,3.700448817952718
3662,3.700448817952718
3663,3.700448817952718
3664,3.700448817952718
3665,3.700448817952718
3666,3.700448817952718
3667,3.700448817952718
3668,3.700448817952718
3669,3.700448817952718
3670,3.700448817952718
3671,3.700448817952718
3672,3.700448817952718
3673,3.1
3674,3.0
3675,3.4
3676,3.5
3677,3.2
3678,3.4
3679,3.700448817952718
3680,3.3
3681,3.700448817952718
3682,3.3
3683,3.6
3684,3.700448817952718
3685,3.1
3686,3.2
3687,3.1
3688,3.3
3689,3.0
3690,3.3
3691,3.700448817952718
3692,3.700448817952718
3693,3.700448817952718
3694,3.700448817952718
3695,3.7
3696,3.3
3697,3.3
3698,3.700448817952718
3699,3.4
3700,3.700448817952718
3701,3.700448817952718
3702,3.6
3703,3.0
3704,3.3
3705,3.6
3706,4.0
3707,3.0
3708,3.7
3709,3.7
3710,2.8
3711,3.4
3712,3.700448817952718
3713,4.3
3714,2.7
3715,3.7
3716,4.1
3717,4.1
3718,4.1
3719,3.8
3720,3.7
3721,3.7
3722,3.8
3723,3.1
3724,3.0
3725,3.9
3726,4.4
3727,4.2
3728,4.1
